para_index,text_word,text_word_id,standoff_word,standoff_word_id,lat,lon
15028,Kamtschatka,w2096124,Kamtschatka,w2096124,,
15028,Algeria,w2096141,Algeria,w2096141,28.0000000,3.0000000
15028,Azores,w2096160,Azores,w2096160,38.5000000,-28.0000000
15028,Columbia,w2096179,Columbia,w2096179,54.89325066541195,-1.510414148341737
15028,Essex,w2096319,North Essex,w2096319,51.79239816427848,0.6401203616770026
15029,Brecon,w2096441,Brecon,w2096441,51.9490823310021,-3.385112556720624
15029,Carnarvon,w2096449,Carnarvon,w2096449,,
15029,Orkney,w2096461,Orkney,w2096461,59.02606301635264,-3.44685481331173
15029,Ireland,w2096554,Ireland,w2096554,53.0000000,-8.0000000
15029,Europe,w2096601,Europe,w2096601,,
15029,Netherlands,w2096632,Netherlands,w2096632,52.2500000,5.7500000
15029,India,w2096664,India,w2096664,22.0000000,79.0000000
15029,Siberia,w2096671,Siberia,w2096671,,
15029,Kamtschatka,w2096680,Kamtschatka,w2096680,,
15029,Faroe,w2096698,Faroe,w2096698,,
15029,Iceland,w2096705,Iceland,w2096705,65.0000000,-18.0000000
15029,America,w2096714,America,w2096714,39.7600000,-98.5000000
15029,Columbia,w2096723,Columbia,w2096723,54.89325066541195,-1.510414148341737
15030,Tyne,w2096918,Tyne,w2096918,,
15030,Humber,w2096942,Humber,w2096942,52.20475278442225,-2.681854396372271
15030,Ireland,w2096988,Ireland,w2096988,53.0000000,-8.0000000
15030,Europe,w2097008,Europe,w2097008,,
15030,Russia,w2097056,Russia,w2097056,60.0000000,100.0000000
15030,Siberia,w2097072,Siberia,w2097072,,
15030,Algeria,w2097088,Algeria,w2097088,28.0000000,3.0000000
15030,Azores,w2097107,Azores,w2097107,38.5000000,-28.0000000
15031,Tyne,w2097332,Tyne,w2097332,,
15031,Ireland,w2097376,Ireland,w2097376,53.0000000,-8.0000000
15031,Europe,w2097426,Europe,w2097426,,
15031,Russia,w2097474,Russia,w2097474,60.0000000,100.0000000
15031,Siberia,w2097503,Siberia,w2097503,,
15031,Algeria,w2097534,Algeria,w2097534,28.0000000,3.0000000
15032,Westmoreland,w2097711,Westmoreland,w2097711,51.37670830467444,-2.38245117460172
15032,Humber,w2097759,Humber,w2097759,52.20475278442225,-2.681854396372271
15032,Ireland,w2097801,Ireland,w2097801,53.0000000,-8.0000000
15032,Siberia,w2097917,Siberia,w2097917,,
15032,Algeria,w2097930,Algeria,w2097930,28.0000000,3.0000000
15033,Dunbarton,w2098085,Dunbarton,w2098085,,
15033,Tyne,w2098118,Tyne,w2098118,,
15033,Humber,w2098137,Humber,w2098137,52.20475278442225,-2.681854396372271
15033,Ireland,w2098179,Ireland,w2098179,53.0000000,-8.0000000
15033,Russia,w2098280,Russia,w2098280,60.0000000,100.0000000
15033,Asia,w2098323,Asia,w2098323,29.8406400,89.2968800
15033,Africa,w2098329,Africa,w2098329,7.1881000,21.0937500
15033,America,w2098337,America,w2098337,39.7600000,-98.5000000
15034,Orkney,w2098512,Orkney,w2098512,59.02606301635264,-3.44685481331173
15034,Ireland,w2098603,Ireland,w2098603,53.0000000,-8.0000000
15034,Europe,w2098649,Europe,w2098649,,
15034,India,w2098722,India,w2098722,22.0000000,79.0000000
15034,Siberia,w2098729,Siberia,w2098729,,
15034,Iceland,w2098756,Iceland,w2098756,65.0000000,-18.0000000
15035,Orkney,w2098921,Orkney,w2098921,59.02606301635264,-3.44685481331173
15035,Humber,w2098972,Humber,w2098972,52.20475278442225,-2.681854396372271
15035,Ireland,w2099018,Ireland,w2099018,53.0000000,-8.0000000
15035,Europe,w2099068,Europe,w2099068,,
15035,Russia,w2099116,Russia,w2099116,60.0000000,100.0000000
15035,Cyprus,w2099145,Cyprus,w2099145,35.0000000,33.0000000
15035,Algeria,w2099161,Algeria,w2099161,28.0000000,3.0000000
15035,America,w2099182,America,w2099182,39.7600000,-98.5000000
15036,Scotland,w2099419,Scotland,w2099419,56.0000000,-4.0000000
15036,Dunbarton,w2099473,Dunbarton,w2099473,,
15036,Humber,w2099522,Humber,w2099522,52.20475278442225,-2.681854396372271
15036,Ireland,w2099568,Ireland,w2099568,53.0000000,-8.0000000
15036,Russia,w2099669,Russia,w2099669,60.0000000,100.0000000
15036,Algeria,w2099704,Algeria,w2099704,28.0000000,3.0000000
15036,America,w2099725,America,w2099725,39.7600000,-98.5000000
15036,Hants,w2099871,South Hants,w2099871,,
15036,Sussex,w2099878,Sussex,w2099878,50.93590902882038,0.3693387862461376
15036,Kent,w2099886,Kent,w2099886,51.19176341402492,0.7393632104701241
15037,Orkney,w2100004,Orkney,w2100004,59.02606301635264,-3.44685481331173
15037,Ireland,w2100102,Ireland,w2100102,53.0000000,-8.0000000
15037,Europe,w2100148,Europe,w2100148,,
15037,Turkey,w2100160,Turkey,w2100160,39.0000000,35.0000000
15037,Siberia,w2100211,Siberia,w2100211,,
15037,Algeria,w2100224,Algeria,w2100224,28.0000000,3.0000000
15037,Madeira,w2100233,Madeira,w2100233,32.6666700,-16.7500000
15037,Faroe,w2100243,Faroe,w2100243,,
15037,Iceland,w2100250,Iceland,w2100250,65.0000000,-18.0000000
15038,Forfar,w2100411,Forfar,w2100411,56.64312941315123,-2.890259748577953
15038,Aberdeen,w2100419,Aberdeen,w2100419,57.15581542635205,-2.189135946789114
15038,Humber,w2100449,Humber,w2100449,52.20475278442225,-2.681854396372271
15038,Tyne,w2100470,Tyne,w2100470,,
15038,Ireland,w2100514,Ireland,w2100514,53.0000000,-8.0000000
15038,Europe,w2100563,Europe,w2100563,,
15038,Algeria,w2100635,Algeria,w2100635,28.0000000,3.0000000
15039,Britain,w2100780,North Britain,w2100780,52.18862580436251,-1.833199368773203
15039,Orkney,w2100842,Orkney,w2100842,59.02606301635264,-3.44685481331173
15039,Humber,w2100874,Humber,w2100874,52.20475278442225,-2.681854396372271
15039,Tyne,w2100882,Tyne,w2100882,,
15039,Ireland,w2100928,Ireland,w2100928,53.0000000,-8.0000000
15039,Europe,w2100974,Europe,w2100974,,
15039,Siberia,w2101026,Siberia,w2101026,,
15039,Algeria,w2101039,Algeria,w2101039,28.0000000,3.0000000
15040,Lanark,w2101181,Lanark,w2101181,55.67215174720484,-3.774416953720247
15040,Tyne,w2101212,Tyne,w2101212,,
15040,Humber,w2101231,Humber,w2101231,52.20475278442225,-2.681854396372271
15040,Ireland,w2101274,Ireland,w2101274,53.0000000,-8.0000000
15040,Europe,w2101311,Europe,w2101311,,
15040,Siberia,w2101377,Siberia,w2101377,,
15041,Britain,w2101476,North Britain,w2101476,52.18862580436251,-1.833199368773203
15041,Kincardine,w2101532,Kincardine,w2101532,56.86975802114635,-2.534745750336879
15041,Tyne,w2101560,Tyne,w2101560,,
15041,Humber,w2101579,Humber,w2101579,52.20475278442225,-2.681854396372271
15041,Ireland,w2101621,Ireland,w2101621,53.0000000,-8.0000000
15041,Europe,w2101658,Europe,w2101658,,
15041,Russia,w2101702,Russia,w2101702,60.0000000,100.0000000
15041,Orkney,w2101892,Orkney,w2101892,59.02606301635264,-3.44685481331173
15042,Stirling,w2102080,Stirling,w2102080,56.25133978578596,-4.330136332343287
15042,Perth,w2102090,Perth,w2102090,-31.9522400,115.8614000
15042,Ireland,w2102180,Ireland,w2102180,53.0000000,-8.0000000
