para_index,text_word,text_word_id,standoff_word,standoff_word_id,lat,lon
0,Folia,w246,Folia,w246,,
1,Iti,w1002,Iti,w1002,,
2,Folia,w1290,Folia,w1290,,
5,Cluf,w1882,Cluf,w1882,,
5,Boce,w2185,Boce,w2185,,
6,Apud,w2448,Apud,w2448,,
7,Folia,w3077,Folia,w3077,,
9,Trag,w3577,Trag,w3577,,
9,Radix,w3647,Radix,w3647,,
9,Folia,w3914,Folia,w3914,,
10,Nam,w4244,Nam,w4244,57.06621786786532,-4.573647250214933
11,Folia,w4883,Folia,w4883,,
13,Ger,w5087,Ger,w5087,51.76748869992458,-3.979534627659739
14,Summum,w5910,Summum,w5910,,
15,Pes,w6275,Pes,w6275,,
15,Hoc,w6305,Hoc,w6305,,
16,Leh,w6759,Leh,w6759,,
19,Folia,w7935,Folia,w7935,,
20,Dola,w8569,Dola,w8569,58.03880409028177,-4.362808014334306
21,Skipton,w8959,Skipton,w8959,53.95958434776507,-2.024348544515841
21,Eboracenfis,w8999,Eboracenfis,w8999,,
22,Bellis,w9327,Bellis,w9327,,
22,Parthenium,w9533,Parthenium,w9533,,
22,PRIMA,w9615,PRIMA,w9615,,
24,Bellis,w9890,Bellis,w9890,,
26,Bellis,w10791,Bellis,w10791,,
28,Vires,w11756,Vires,w11756,,
28,Haud,w11901,Haud,w11901,55.90931737028048,-2.265508979248704
28,Verum,w11954,Verum,w11954,,
30,Tarif,w12931,Tarif,w12931,,
32,Folia,w13997,Folia,w13997,,
33,Qum,w14235,Qum,w14235,,
33,co,w14318,co,w14318,39.0002700,-105.5008300
33,Aliud,w14387,Aliud,w14387,,
34,Valerianamajer,w14725,Valerianamajer,w14725,,
34,Caules,w14787,Caules,w14787,,
35,Valeriana,w15291,Valeriana,w15291,,
36,Valeriana,w15756,Valeriana,w15756,,
36,Ubi,w16088,Ubi,w16088,,
36,Nantua,w16143,Nantua,w16143,,
39,Folia,w17618,Folia,w17618,,
40,Oen,w18236,Oen,w18236,,
41,Folia,w18516,Folia,w18516,,
42,Radix,w19215,Radix,w19215,,
44,Ger,w19573,Ger,w19573,51.76748869992458,-3.979534627659739
45,Vir,w20132,Vir,w20132,,
45,Plura,w20431,Plura,w20431,,
46,Vire,w20901,Vire,w20901,,
46,Radix,w20923,Radix,w20923,,
48,Cluf,w21578,Cluf,w21578,,
48,Radix,w21838,Radix,w21838,,
48,Mei,w22004,Mei,w22004,,
50,Selini,w22668,Selini,w22668,,
51,Pannonicus,w23235,Pannonicus,w23235,,
51,Cluf,w23272,Cluf,w23272,,
51,Cluf,w23285,Cluf,w23285,,
51,Multo,w23299,Multo,w23299,,
51,Cluf,w23335,Cluf,w23335,,
52,Geneva,w23926,Geneva,w23926,46.1967300,6.1104400
52,Boccon,w24196,Boccon,w24196,,
54,Botan,w24874,Botan,w24874,,
54,Valette,w25024,Valette,w25024,,
57,Folia,w26718,Folia,w26718,,
60,Jjheftns,w28090,Majorana Jjheftns,w28090,,
60,Ongam,w28145,Ongam,w28145,,
62,Radix,w29419,Radix,w29419,,
64,Ger,w30214,Ger,w30214,51.76748869992458,-3.979534627659739
68,Doria,w31898,Doria,w31898,,
68,Becabunga,w31917,Becabunga,w31917,,
70,Malva,w32470,Malva,w32470,,
70,Radix,w32690,Radix,w32690,,
70,Folia,w32894,Folia,w32894,,
73,Ger,w34200,Ger,w34200,51.76748869992458,-3.979534627659739
75,Dulcamara,w35354,Dulcamara,w35354,,
80,Ger,w36453,Ger,w36453,51.76748869992458,-3.979534627659739
80,Folia,w36795,Folia,w36795,,
81,Mor,w36994,Mor,w36994,56.19904362939199,-4.566512153220931
82,Folia,w37781,Folia,w37781,,
82,Caules,w37894,Caules,w37894,,
85,Monet,w39042,Monet,w39042,,
86,Tel,w39153,Tel,w39153,,
87,Cui,w39801,Cui,w39801,51.8938377541345,-3.30202455136219
87,Dod,w40057,Dod,w40057,55.94407170705405,-2.601967443148802
88,Junio,w40551,Junio,w40551,,
91,Lin,w41246,Lin,w41246,57.58051379429437,-7.431486660839455
91,Cluf,w41297,Cluf,w41297,,
92,Folia,w41763,Folia,w41763,,
94,Cluf,w42799,Cluf,w42799,,
94,Cluf,w43200,Cluf,w43200,,
99,Radix,w45140,Radix,w45140,,
99,Folia,w45175,Folia,w45175,,
102,Becabunga,w46188,Becabunga,w46188,,
102,Caules,w46337,Caules,w46337,,
102,Folia,w46450,Folia,w46450,,
103,Becabunga,w46694,Becabunga,w46694,,
103,Becabunga,w46733,Becabunga,w46733,,
105,Radix,w48171,Radix,w48171,,
106,Botan,w48396,Botan,w48396,,
106,Pec,w48589,Pec,w48589,,
106,Chir,w48621,Chir,w48621,,
107,Hic,w48824,Hic,w48824,53.10033588912518,-3.12906808908189
108,Venetus,w49265,Venetus,w49265,,
111,Folia,w51159,Folia,w51159,,
112,Folia,w51556,Folia,w51556,,
114,Folia,w52202,Folia,w52202,,
115,Botan,w52635,Botan,w52635,,
116,Cornuti,w53608,Canadenfe Cornuti,w53608,,
117,Provincia,w54054,Provincia,w54054,,
120,Radix,w55414,Radix,w55414,,
120,Folia,w55594,Folia,w55594,,
121,Cluf,w55815,Cluf,w55815,,
121,Folia,w55930,Folia,w55930,,
122,Botan,w56603,Botan,w56603,,
123,Tark,w56673,Tark,w56673,,
127,Medica,w58372,Medica,w58372,,
127,Cluf,w58429,Cluf,w58429,,
127,Folia,w58585,Folia,w58585,,
128,Aduna,w59026,Aduna,w59026,,
128,Radix,w59352,Radix,w59352,,
129,Clujii,w59400,Clujii,w59400,,
129,Cluf,w59507,Cluf,w59507,,
130,Clufii,w60128,Clufii,w60128,,
132,Becabunga,w61131,Becabunga,w61131,,
132,Botrys,w61498,Botrys,w61498,,
133,Urtica,w61764,Urtica,w61764,,
133,Urtica,w61820,Urtica,w61820,,
133,Romana,w61827,Romana,w61827,,
133,Ger,w61834,Ger,w61834,51.76748869992458,-3.979534627659739
133,Urtica,w61850,Urtica,w61850,,
133,Urtica,w62030,Urtica,w62030,,
133,Pino,w62049,Pino,w62049,,
133,Malab,w62106,Malab,w62106,,
133,Folia,w62271,Folia,w62271,,
134,Urtica,w62314,Urtica,w62314,,
135,Urtica,w62837,Urtica,w62837,,
135,Ger,w62850,Ger,w62850,51.76748869992458,-3.979534627659739
135,Radix,w62928,Radix,w62928,,
135,Caules,w63035,Caules,w63035,,
135,Folia,w63195,Folia,w63195,,
137,Coronilla,w64260,Coronilla,w64260,,
141,Folia,w65233,Folia,w65233,,
142,Linaria,w66165,Linaria,w66165,,
143,Marum,w66303,Marum,w66303,,
143,Medica,w66349,Medica,w66349,,
143,Mentha,w66492,Mentha,w66492,,
144,Oxalis,w67139,Oxalis,w67139,,
144,Pepo,w67498,Pepo,w67498,,
149,Folia,w69422,Folia,w69422,,
151,Cluf,w70189,Cluf,w70189,,
152,Folia,w70898,Folia,w70898,,
154,Folia,w71722,Folia,w71722,,
155,Radix,w72308,Radix,w72308,,
156,Certe,w72742,Certe,w72742,,
156,Cluf,w72815,Cluf,w72815,,
158,Plura,w73338,Plura,w73338,,
159,Zelandia,w73760,Zelandia,w73760,,
159,Batavia,w73771,Batavia,w73771,,
159,Folia,w74166,Folia,w74166,,
164,Stapel,w76833,Stapel,w76833,,
165,Clufii,w76964,Clufii,w76964,,
165,Cluf,w77266,Cluf,w77266,,
169,B,w78967,Americana C. B,w78967,,
170,Uva,w79759,Uva,w79759,,
174,Folia,w80915,Folia,w80915,,
175,Martia,w81238,Martia,w81238,,
176,Folia,w82013,Folia,w82013,,
179,Virginiana,w82778,Virginiana,w82778,,
179,Cluf,w83184,Cluf,w83184,,
182,Folia,w84221,Folia,w84221,,
183,Radix,w84674,Radix,w84674,,
183,Folia,w84941,Folia,w84941,,
184,Ger,w85127,Ger,w85127,51.76748869992458,-3.979534627659739
184,Caules,w85386,Caules,w85386,,
184,Folia,w85499,Folia,w85499,,
190,Ger,w88313,Ger,w88313,51.76748869992458,-3.979534627659739
190,Folia,w88761,Folia,w88761,,
192,Hanc,w89180,Hanc,w89180,,
195,Folia,w90379,Folia,w90379,,
197,Cluf,w91783,Cluf,w91783,,
200,Folia,w93148,Folia,w93148,,
201,Cluf,w93633,Cluf,w93633,,
203,Cluf,w94658,Cluf,w94658,,
203,Cluf,w94722,Cluf,w94722,,
204,Cluf,w95248,Cluf,w95248,,
204,Radix,w95485,Radix,w95485,,
206,Cluf,w96213,Cluf,w96213,,
206,Cluf,w96372,Cluf,w96372,,
206,Cum,w96382,Cum,w96382,53.48762161746288,-0.1108209890414736
